run_id,quant,arm,rep,task_index,task_id,task_type,accumulated_prompt_tokens,completion_tokens,energy_j,j_per_completion_token,duration_s,avg_power_w,peak_power_w,vram_peak_mb,quality,quality_subscores,cumulative_energy_j,is_compaction,compaction_index,status,error,nvml_samples,nvml_available,source_file,source_line,source_sha256
AWQ_compaction_rep3,AWQ,compaction,3,13,SONDA_F,SONDA,3982,4,228.831,57.20775,1.4026,165.93,216.38,24549.2,1.0,"{""contains_all"": 1.0}",6451.1565,False,1,ok,,15,True,run_v3_AWQ_compaction_rep3.jsonl,15,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,14,T08,FACT,4021,13,254.0864,19.5451,1.5027,171.71,219.26,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",6705.2428,False,1,ok,,16,True,run_v3_AWQ_compaction_rep3.jsonl,16,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,15,SONDA_G,SONDA,4078,2,221.7714,110.88569,1.4022,161.64,219.31,24549.2,1.0,"{""contains_any"": 1.0}",6927.0142,False,1,ok,,15,True,run_v3_AWQ_compaction_rep3.jsonl,17,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,16,FACT_M3,FACT,4114,9,253.5152,28.16836,1.5029,171.27,218.27,24549.2,1.0,"{""contains_all"": 1.0}",7180.5294,False,1,ok,,16,True,run_v3_AWQ_compaction_rep3.jsonl,18,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,17,SONDA_H,SONDA,4159,7,248.657,35.52243,1.5029,168.68,219.0,24549.2,1.0,"{""contains_any"": 1.0}",7429.1864,False,1,ok,,16,True,run_v3_AWQ_compaction_rep3.jsonl,19,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,18,T09,CONSTRAINT,4353,150,605.6998,4.038,2.7045,223.31,335.38,24549.2,1.0,"{""rota"": 1.0}",8034.8862,False,1,ok,,28,True,run_v3_AWQ_compaction_rep3.jsonl,20,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,19,SONDA_I,SONDA,4545,5,246.2543,49.25087,1.5027,166.12,225.96,24549.2,1.0,"{""contains_all"": 1.0}",8281.1405,False,1,ok,,16,True,run_v3_AWQ_compaction_rep3.jsonl,21,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,19.5,COMPACT_2,COMPACTION,4698,448,1342.7921,,5.3085,252.1,344.87,24549.2,,{},9623.9327,True,2,ok,,54,True,run_v3_AWQ_compaction_rep3.jsonl,22,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,20,T10,DRAFT,3692,512,1403.8332,2.74186,5.6085,249.29,320.44,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",11027.7658,False,2,ok,,57,True,run_v3_AWQ_compaction_rep3.jsonl,23,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,21,T11,RECALL,4253,46,343.7897,7.47369,1.803,191.74,306.64,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",11371.5555,False,2,ok,,19,True,run_v3_AWQ_compaction_rep3.jsonl,24,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,22,SONDA_J,SONDA,4342,5,240.0162,48.00323,1.503,162.95,218.51,24549.2,1.0,"{""contains_all"": 1.0}",11611.5717,False,2,ok,,16,True,run_v3_AWQ_compaction_rep3.jsonl,25,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,23,SONDA_C,SONDA,4393,5,251.919,50.38379,1.5025,170.91,221.28,24549.2,0.0,"{""contains_any"": 0.0}",11863.4906,False,2,ok,,16,True,run_v3_AWQ_compaction_rep3.jsonl,26,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,24,T12,FACT,4428,18,289.5877,16.0882,1.6024,184.32,260.81,24549.2,1.0,"{""contains_all"": 1.0}",12153.0783,False,2,ok,,17,True,run_v3_AWQ_compaction_rep3.jsonl,27,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,25,T13,SUMMARIZE,4539,71,439.0702,6.18409,2.1032,209.03,343.38,24549.2,1.0,"{""contains_any"": 1.0}",12592.1485,False,2,ok,,22,True,run_v3_AWQ_compaction_rep3.jsonl,28,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,25.5,COMPACT_3,COMPACTION,4758,468,1379.8454,,5.5079,249.43,347.49,24549.2,,{},13971.9939,True,3,ok,,56,True,run_v3_AWQ_compaction_rep3.jsonl,29,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,26,T14,RECALL,3673,45,302.5967,6.72437,1.703,180.07,273.12,24549.2,1.0,"{""contains_all"": 1.0}",14274.5906,False,3,ok,,18,True,run_v3_AWQ_compaction_rep3.jsonl,30,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,27,T15,SONDA,3793,107,480.0533,4.48648,2.3038,208.45,328.9,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",14754.6438,False,3,ok,,24,True,run_v3_AWQ_compaction_rep3.jsonl,31,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_compaction_rep3,AWQ,compaction,3,28,T16,RECALL,3944,42,298.5501,7.10833,1.7027,177.77,280.79,24549.2,1.0,"{""contains_any"": 1.0}",15053.1939,False,3,ok,,18,True,run_v3_AWQ_compaction_rep3.jsonl,32,288d7f1746c25536ee9642998a7760ee6434d01bf655968a5d8d3253e200e9d5
AWQ_naive_rep1,AWQ,naive,1,0,T01,FACT,3183,13,358.5314,27.57934,1.4029,258.23,401.93,22171.2,1.0,"{""contains_all"": 1.0}",358.5314,False,0,ok,,15,True,run_v3_AWQ_naive_rep1.jsonl,1,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,1,T02,FACT,3233,4,192.8835,48.22088,1.3021,151.0,200.59,22171.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",551.415,False,0,ok,,14,True,run_v3_AWQ_naive_rep1.jsonl,2,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,2,SONDA_A,SONDA,3284,5,195.6494,39.12987,1.3027,152.14,178.92,22171.2,1.0,"{""contains_all"": 1.0}",747.0643,False,0,ok,,14,True,run_v3_AWQ_naive_rep1.jsonl,3,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,3,T03,CLASSIFY,3357,76,392.6828,5.16688,2.0031,195.39,299.01,22171.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",1139.7471,False,0,ok,,21,True,run_v3_AWQ_naive_rep1.jsonl,4,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,4,T04,CONSTRAINT,3687,395,1131.343,2.86416,4.7061,239.09,326.63,22171.2,0.9167,"{""rota"": 0.9166666666666666}",2271.0902,False,0,ok,,48,True,run_v3_AWQ_naive_rep1.jsonl,5,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,5,T05,DRAFT,4182,230,775.1631,3.37027,3.4052,226.3,333.04,22401.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",3046.2532,False,0,ok,,35,True,run_v3_AWQ_naive_rep1.jsonl,6,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,6,T06,FACT,4450,25,274.6504,10.98601,1.6026,174.13,264.81,22645.2,1.0,"{""contains_all"": 1.0}",3320.9036,False,0,ok,,17,True,run_v3_AWQ_naive_rep1.jsonl,7,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,7,SONDA_B,SONDA,4508,6,258.1491,43.02485,1.5028,175.61,240.97,22893.2,1.0,"{""contains_all"": 1.0}",3579.0527,False,0,ok,,16,True,run_v3_AWQ_naive_rep1.jsonl,8,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,8,T07,SUMMARIZE,4553,158,644.4784,4.07898,2.8043,229.2,342.88,23143.2,1.0,"{""contains_any"": 1.0}",4223.5311,False,0,ok,,29,True,run_v3_AWQ_naive_rep1.jsonl,9,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,9,SONDA_D,SONDA,4761,11,272.6311,24.78465,1.603,172.82,256.77,23405.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",4496.1622,False,0,ok,,17,True,run_v3_AWQ_naive_rep1.jsonl,10,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,10,FACT_M1,FACT,4813,8,259.7443,32.46804,1.5029,176.87,257.66,23669.2,1.0,"{""contains_all"": 1.0}",4755.9065,False,0,ok,,16,True,run_v3_AWQ_naive_rep1.jsonl,11,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,11,SONDA_E,SONDA,4862,6,270.7061,45.11768,1.503,184.21,253.21,23935.2,1.0,"{""contains_any"": 1.0}",5026.6126,False,0,ok,,16,True,run_v3_AWQ_naive_rep1.jsonl,12,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,12,FACT_M2,FACT,4904,7,270.9383,38.70547,1.5027,184.08,243.19,24205.2,1.0,"{""contains_all"": 1.0}",5297.5509,False,0,ok,,16,True,run_v3_AWQ_naive_rep1.jsonl,13,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,13,SONDA_F,SONDA,4948,5,272.4322,54.48645,1.503,185.04,243.22,24477.2,1.0,"{""contains_all"": 1.0}",5569.9831,False,0,ok,,16,True,run_v3_AWQ_naive_rep1.jsonl,14,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,14,T08,FACT,4988,15,301.4709,20.09806,1.603,191.71,279.2,24477.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",5871.454,False,0,ok,,17,True,run_v3_AWQ_naive_rep1.jsonl,15,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,15,SONDA_G,SONDA,5047,4,268.3809,67.09524,1.5028,183.03,257.88,22675.2,1.0,"{""contains_any"": 1.0}",6139.835,False,0,ok,,16,True,run_v3_AWQ_naive_rep1.jsonl,16,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,16,FACT_M3,FACT,5085,9,302.3509,33.59454,1.6027,192.06,269.27,22955.2,1.0,"{""contains_all"": 1.0}",6442.1858,False,0,ok,,17,True,run_v3_AWQ_naive_rep1.jsonl,17,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,17,SONDA_H,SONDA,5130,8,289.1716,36.14645,1.6027,184.64,254.3,23237.2,1.0,"{""contains_any"": 1.0}",6731.3574,False,0,ok,,17,True,run_v3_AWQ_naive_rep1.jsonl,18,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,18,T09,CONSTRAINT,5325,150,656.4995,4.37666,2.8041,234.08,353.73,23529.2,1.0,"{""rota"": 1.0}",7387.8569,False,0,ok,,29,True,run_v3_AWQ_naive_rep1.jsonl,19,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,19,SONDA_I,SONDA,5517,6,292.5257,48.75429,1.6031,185.22,265.9,23831.2,1.0,"{""contains_all"": 1.0}",7680.3826,False,0,ok,,17,True,run_v3_AWQ_naive_rep1.jsonl,20,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,20,T10,DRAFT,5598,224,862.4495,3.85022,3.5051,245.13,357.61,24139.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",8542.8321,False,0,ok,,36,True,run_v3_AWQ_naive_rep1.jsonl,21,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,21,T11,RECALL,5870,42,395.2692,9.41117,1.9034,207.72,338.52,24461.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",8938.1013,False,0,ok,,20,True,run_v3_AWQ_naive_rep1.jsonl,22,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,22,SONDA_J,SONDA,5955,6,325.0799,54.17999,1.7033,193.51,281.75,24461.2,1.0,"{""contains_all"": 1.0}",9263.1813,False,0,ok,,18,True,run_v3_AWQ_naive_rep1.jsonl,23,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,23,SONDA_C,SONDA,6007,5,308.242,61.64839,1.603,196.13,299.95,22831.2,1.0,"{""contains_any"": 1.0}",9571.4232,False,0,ok,,17,True,run_v3_AWQ_naive_rep1.jsonl,24,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,24,T12,FACT,6042,40,424.5619,10.61405,1.903,224.73,343.93,23163.2,1.0,"{""contains_all"": 1.0}",9995.9852,False,0,ok,,20,True,run_v3_AWQ_naive_rep1.jsonl,25,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,25,T13,SUMMARIZE,6175,71,500.8455,7.05416,2.2039,227.01,359.82,23501.2,1.0,"{""contains_any"": 1.0}",10496.8306,False,0,ok,,23,True,run_v3_AWQ_naive_rep1.jsonl,26,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,26,T14,RECALL,6282,23,368.6273,16.02727,1.8038,205.8,325.35,23845.2,1.0,"{""contains_all"": 1.0}",10865.4579,False,0,ok,,19,True,run_v3_AWQ_naive_rep1.jsonl,27,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,27,T15,SONDA,6380,28,411.8844,14.71016,1.9031,217.96,335.89,24195.2,0.5,"{""contains_all"": 0.0, ""contains_any"": 1.0}",11277.3423,False,0,ok,,20,True,run_v3_AWQ_naive_rep1.jsonl,28,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep1,AWQ,naive,1,28,T16,RECALL,6452,8,334.24,41.78,1.703,199.46,315.59,24549.2,1.0,"{""contains_any"": 1.0}",11611.5823,False,0,ok,,18,True,run_v3_AWQ_naive_rep1.jsonl,29,01c031deb6544db5be6d88f8828cfbb61d816f99f3bd2c4790ef3a8c333b7f8d
AWQ_naive_rep2,AWQ,naive,2,0,T01,FACT,3183,13,374.7177,28.82444,1.4029,268.86,397.92,24549.2,1.0,"{""contains_all"": 1.0}",374.7177,False,0,ok,,15,True,run_v3_AWQ_naive_rep2.jsonl,1,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,1,T02,FACT,3233,4,189.2329,47.30822,1.3026,147.9,188.83,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",563.9506,False,0,ok,,14,True,run_v3_AWQ_naive_rep2.jsonl,2,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,2,SONDA_A,SONDA,3284,5,192.6451,38.52902,1.3025,149.99,178.37,24549.2,1.0,"{""contains_all"": 1.0}",756.5957,False,0,ok,,14,True,run_v3_AWQ_naive_rep2.jsonl,3,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,3,T03,CLASSIFY,3357,76,383.6957,5.04863,2.0034,191.61,299.75,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",1140.2914,False,0,ok,,21,True,run_v3_AWQ_naive_rep2.jsonl,4,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,4,T04,CONSTRAINT,3687,395,1125.5207,2.84942,4.7066,237.73,324.67,24549.2,0.9167,"{""rota"": 0.9166666666666666}",2265.8121,False,0,ok,,48,True,run_v3_AWQ_naive_rep2.jsonl,5,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,5,T05,DRAFT,4182,230,774.5857,3.36776,3.4051,225.96,331.41,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",3040.3978,False,0,ok,,35,True,run_v3_AWQ_naive_rep2.jsonl,6,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,6,T06,FACT,4450,25,275.7738,11.03095,1.6028,174.41,259.0,24549.2,1.0,"{""contains_all"": 1.0}",3316.1716,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,7,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,7,SONDA_B,SONDA,4508,6,256.4937,42.74895,1.503,174.24,240.28,24549.2,1.0,"{""contains_all"": 1.0}",3572.6653,False,0,ok,,16,True,run_v3_AWQ_naive_rep2.jsonl,8,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,8,T07,SUMMARIZE,4553,158,640.3011,4.05254,2.8042,227.68,339.57,24549.2,1.0,"{""contains_any"": 1.0}",4212.9664,False,0,ok,,29,True,run_v3_AWQ_naive_rep2.jsonl,9,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,9,SONDA_D,SONDA,4761,11,271.5047,24.68224,1.6028,171.88,250.64,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",4484.4711,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,10,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,10,FACT_M1,FACT,4813,8,259.4127,32.42658,1.5027,176.39,256.57,24549.2,1.0,"{""contains_all"": 1.0}",4743.8837,False,0,ok,,16,True,run_v3_AWQ_naive_rep2.jsonl,11,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,11,SONDA_E,SONDA,4862,6,272.4357,45.40595,1.5096,184.11,247.65,24549.2,1.0,"{""contains_any"": 1.0}",5016.3194,False,0,ok,,16,True,run_v3_AWQ_naive_rep2.jsonl,12,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,12,FACT_M2,FACT,4904,7,265.8354,37.97649,1.5029,180.82,243.54,24549.2,1.0,"{""contains_all"": 1.0}",5282.1549,False,0,ok,,16,True,run_v3_AWQ_naive_rep2.jsonl,13,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,13,SONDA_F,SONDA,4948,5,272.429,54.4858,1.5023,185.08,256.52,24549.2,1.0,"{""contains_all"": 1.0}",5554.5839,False,0,ok,,16,True,run_v3_AWQ_naive_rep2.jsonl,14,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,14,T08,FACT,4988,15,303.4173,20.22782,1.6032,192.76,258.08,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",5858.0011,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,15,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,15,SONDA_G,SONDA,5047,4,261.2767,65.31918,1.5025,178.29,247.23,24549.2,1.0,"{""contains_any"": 1.0}",6119.2779,False,0,ok,,16,True,run_v3_AWQ_naive_rep2.jsonl,16,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,16,FACT_M3,FACT,5085,9,301.2053,33.46725,1.6028,191.35,268.27,24549.2,1.0,"{""contains_all"": 1.0}",6420.4831,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,17,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,17,SONDA_H,SONDA,5130,8,293.0228,36.62785,1.603,187.07,268.36,24549.2,1.0,"{""contains_any"": 1.0}",6713.5059,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,18,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,18,T09,CONSTRAINT,5325,150,654.9049,4.36603,2.8043,233.17,350.01,24549.2,1.0,"{""rota"": 1.0}",7368.4108,False,0,ok,,29,True,run_v3_AWQ_naive_rep2.jsonl,19,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,19,SONDA_I,SONDA,5517,6,281.6163,46.93605,1.6035,178.59,283.07,24549.2,1.0,"{""contains_all"": 1.0}",7650.0271,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,20,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,20,T10,DRAFT,5598,224,862.0909,3.84862,3.5061,245.54,356.26,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",8512.1181,False,0,ok,,36,True,run_v3_AWQ_naive_rep2.jsonl,21,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,21,T11,RECALL,5870,42,387.2549,9.22036,1.9032,204.83,340.54,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",8899.373,False,0,ok,,20,True,run_v3_AWQ_naive_rep2.jsonl,22,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,22,SONDA_J,SONDA,5955,6,295.0375,49.17292,1.6028,188.57,280.99,24549.2,1.0,"{""contains_all"": 1.0}",9194.4105,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,23,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,23,SONDA_C,SONDA,6007,5,319.8652,63.97305,1.6028,204.41,282.19,24549.2,1.0,"{""contains_any"": 1.0}",9514.2758,False,0,ok,,17,True,run_v3_AWQ_naive_rep2.jsonl,24,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,24,T12,FACT,6042,40,423.1075,10.57769,1.9032,223.63,346.87,24549.2,1.0,"{""contains_all"": 1.0}",9937.3833,False,0,ok,,20,True,run_v3_AWQ_naive_rep2.jsonl,25,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,25,T13,SUMMARIZE,6175,71,500.7506,7.05282,2.2037,226.7,362.85,24549.2,1.0,"{""contains_any"": 1.0}",10438.1338,False,0,ok,,23,True,run_v3_AWQ_naive_rep2.jsonl,26,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,26,T14,RECALL,6282,23,369.4759,16.06417,1.8033,205.92,324.71,24549.2,1.0,"{""contains_all"": 1.0}",10807.6097,False,0,ok,,19,True,run_v3_AWQ_naive_rep2.jsonl,27,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,27,T15,SONDA,6380,28,408.3428,14.58367,1.9037,215.76,335.52,24549.2,0.5,"{""contains_all"": 0.0, ""contains_any"": 1.0}",11215.9525,False,0,ok,,20,True,run_v3_AWQ_naive_rep2.jsonl,28,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep2,AWQ,naive,2,28,T16,RECALL,6452,8,335.163,41.89537,1.703,199.63,311.31,24549.2,1.0,"{""contains_any"": 1.0}",11551.1154,False,0,ok,,18,True,run_v3_AWQ_naive_rep2.jsonl,29,9589f6684f35468d0c94e1b65970ef96abaad9e51142cc977ffefb2fc7e0cf8b
AWQ_naive_rep3,AWQ,naive,3,0,T01,FACT,3183,13,375.36,28.87385,1.4026,269.36,398.91,24549.2,1.0,"{""contains_all"": 1.0}",375.36,False,0,ok,,15,True,run_v3_AWQ_naive_rep3.jsonl,1,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,1,T02,FACT,3233,4,190.1144,47.52861,1.3024,148.59,188.99,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",565.4744,False,0,ok,,14,True,run_v3_AWQ_naive_rep3.jsonl,2,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
